Id,Reputation
3611390,414
6047898,68
2155605,3631
2173853,2954
2243682,79
3666761,86
7453074,36
7470615,52
5650055,292
1859242,422
5659955,74
1775531,301
7168877,62
7206225,148
10508,5710
391401,1684
395869,5001
2670744,859
5820480,96
9381757,109
1582047,366
7098806,524
1795772,1148
6236510,135
9508724,15
1665274,98
1929052,149
3627863,189
4833705,1316
3395755,57
3473971,380
3611925,182
1561477,128
3646201,266
1401699,67
9444459,40
8431606,4
1934388,703
9472172,118
5753599,78
5832930,86
7243311,15
4822110,366
6872018,85
3341045,1162
3398554,3673
7159934,162
1932934,805
7252694,38
4461381,316
4620771,62252
3572717,402
5818302,114
4439563,122
6943762,1397
9515850,4
3331291,303
3564720,129
9390197,360
9505111,7
4559099,343
9422635,145
4488252,6324
5691066,575
9446302,40
8541024,32
2071729,188
5969463,1067
1642018,929
4640060,55
8582991,138
6904888,149
9489403,197
1908650,796
8252699,119
1994075,134
2184724,79
3504564,95
4481958,24
8258123,74
1445415,45
3395716,981
1556045,120
4849231,55
4831648,1007
4800690,62
3755983,130
545863,469
7849610,33
836905,308
986169,11933
1091539,5285
9226492,73
5498497,148
9296983,42
649140,517
7894245,161
746890,4721
859742,7334
734776,1484
893739,766
9194464,366
6718367,314
1294101,356
6851715,166
1422096,3944
1790300,234
1808082,1020
3560140,451
4463330,38
7030791,1128
1580691,54
7125925,559
1751640,6955
5838198,800
4700064,45
5994165,55
2122672,690
6269247,811
3666882,907
7441072,132
6126123,174
3698773,66
4834638,147
2218697,2189
4744633,133
2037165,118
4889363,71
3667767,53
1351721,260
8174644,1026
9394047,49
1430927,5913
4615170,331
3660134,6579
3709537,755
2147188,2216
2228902,97
4914842,36
5895099,29
2066895,1218
6020338,257
6048114,2027
6170625,284
2000548,8084
6021920,297
4908882,409
4881055,72
5933150,77
7372897,122
4424448,97
9510507,84
4646394,173
8587120,89
8605635,45
2042457,1830
2050419,350
7462031,1547
4897557,503
6155818,270
4766685,152
9407717,15
4454435,236
1471352,527
1558312,467
1589976,49
5729812,36
3408482,447
7118027,566
1910621,580
9428525,259
1408868,3393
3626483,70
6243129,359
1613047,1871
3636806,121
4698759,960
1826456,61
6244668,14
4920579,637
4930974,1099
5031324,32
6093604,826
7373685,59
2214831,1166
1636276,4672
1853195,36
8590761,56
4903889,1395
1475212,1078
4689583,634
7255794,82
5905527,87
2010369,370
2055854,2355
2070057,528
4726410,7234
5908154,400
3680341,42
1972126,53
7385487,260
4935934,70
4674771,30
4790871,11627
3733616,320
3743210,29
4967389,3338
9484100,9
7756921,106
4364675,9
9517613,4
9473437,4
9431223,15
9502642,4
6009298,20
9500319,2
8847530,5
9339590,10
9511531,4
9201867,39
6794924,24
9148613,15
4682787,9
9491538,7
9485021,28
8657976,27
9426352,30
9484496,9
8054177,12
7349143,33
8375807,27
8885528,59
8785533,22
7969838,35
5599146,33
9458366,10
9493938,36
3119773,42
9426347,23
4765506,126
6329515,15
173789,399
6452216,63
9380866,10
5858789,15
8035711,22
6699767,14
9363885,10
5416267,77
6249688,70
4227333,15
8220686,40
8631206,14
7306052,34
3677336,41
8887826,22
7544682,76
8724529,10
7681202,103
6574873,53
9292094,25
8245847,15
9439854,23
9499381,9
7506903,15
9515086,5
7305715,12
9483880,10
5983976,36
8896053,22
7568997,74
4192367,34
9361718,27
8438604,17
9485468,59
8666848,15
4925163,35
6146949,14
8878040,41
7753681,4
3990995,53
5906305,23
9502848,5
9418332,12
7260404,32
8358294,23
9367924,35
6107981,40
7243938,5
9488359,2
9379824,17
1036457,93
7448592,20
4455862,30
8333709,28
7148041,4
5167048,61
2655393,70
6709247,30
9213067,47
6600829,73
3010333,90
9003279,61
4684124,47
5401968,15
8343203,10
9469033,29
9494171,17
9478581,10
9509966,4
5877472,24
6308206,9
5233237,25
7791824,10
8756809,39
2034575,30
8734796,60
7589219,5
5499914,173
8946188,51
9064351,2
3213985,157
9455491,22
3716155,51
9439097,73
9417375,19
7496398,23
6049005,51
6405626,5
9030200,17
8187731,19
8218719,17
9057867,15
9183214,118
9518650,20
7140657,20
1407248,2
5956088,32
8637577,58
6437413,45
6556247,70
7965552,32
5339718,70
6516569,36
7820938,56
4288553,156
1508873,29
8568080,36
5762726,59
9513605,10
7212273,39
6329967,73
8940654,43
8003453,107
4374546,50
2984565,116
4174701,53
9289939,10
8170916,10
7910369,36
5263026,75
7201326,23
9483334,9
7137776,41
9445965,32
7334171,63
7454863,234
5237012,45
7567478,37
2284846,42
2370138,441
4077192,55
7798220,44
9277422,27
8513021,23
5729963,35
6697480,38
5715919,67
3415623,38
4580902,37
8326231,17
9422014,107
1858897,20
2038696,127
7054862,57
8428486,1
9436479,1
7588777,1
5248954,1
9446748,1
9496718,1
6705554,1
9494414,1
9260553,1
9507170,1
9479480,1
8973257,1
9478493,1
9494006,1
9496703,1
9509035,1
9511892,1
2525489,1
9101953,1
9505119,1
9485258,1
9503034,1
8970948,1
9515257,1
5674820,1
9500989,1
9507346,1
9449476,1
9515825,1
8552304,1
8762354,1
8932213,1
9308440,1
9484512,1
9490200,1
9511981,1
8343002,1
3654526,1
9481186,1
9508898,1
9510863,1
9469131,1
9363211,1
8170997,1
6852569,1
9249029,1
6540842,1
9496784,1
9474984,1
6744607,1
7363679,1
8487012,1
7855289,1
5254806,1
9383634,1
9485753,1
9495608,1
7563880,1
9478746,1
9478224,1
6656388,1
7130450,1
9472937,1
9234721,1
8799189,1
8965376,1
7899498,1
9333310,1
4907028,1
9411941,1
9485635,1
9470555,1
9516789,1
9316833,1
9491639,3
9322425,3
9494620,3
9492777,3
8972796,3
9498212,3
9496155,3
7427753,3
7563025,3
9507043,3
9513810,3
9251722,3
6098663,3
9014220,3
9482237,3
2041158,3
9481583,3
6556410,3
9504220,3
7185608,3
9197255,3
9495125,3
9237002,6
6554590,6
6323235,6
7945301,6
9338100,6
9093603,6
9519367,6
9485422,6
8735831,6
9513413,6
9518367,6
9510047,6
8666140,6
9506525,6
9484755,6
9361204,6
9494737,6
9514618,6
9068491,6
9306738,6
9488684,6
9497282,6
9509132,6
5698977,6
6765876,6
8780977,6
9503861,6
6673017,6
9513134,6
1957997,6
9483116,6
8303924,6
9487963,6
2559163,6
9044978,6
9242800,6
7789880,6
7206116,6
9422423,6
7384412,6
9118023,6
2602841,6
9360318,6
9501424,6
3244010,6
9416480,6
5374784,6
6384453,6
9516896,6
2485358,8
6355290,8
9317885,8
8747535,8
9499046,8
6519755,8
9515967,8
9161041,8
9251604,8
9501927,8
9499675,8
9481123,8
8981598,8
9473882,8
5906395,8
9504648,8
6141988,8
6063528,8
5580230,8
7919701,8
8286680,8
9443421,8
9486270,8
7712998,8
8352971,8
5796857,8
8695578,8
4775295,8
5273734,8
8154942,11
5906622,11
9480993,11
9286937,11
9498104,11
9504602,11
9519318,11
8194325,11
7113876,11
9481944,11
1486026,11
3743861,11
9481198,11
485604,11
8497058,11
9462433,11
9473434,11
7194462,11
9003222,11
9515713,11
8383436,13
5365323,13
4575457,13
9480468,13
7508376,13
9494377,13
9470243,13
8656234,13
9485701,13
9509616,13
9499026,13
6309708,13
9486562,13
8746443,13
6912642,13
3415561,13
9502761,13
4091828,13
9506017,13
9472851,13
8723281,16
8969263,16
9236505,16
5380152,16
3170849,16
8448098,16
7723726,16
8710114,16
5569082,16
9480915,16
9482133,16
5894276,16
5794025,16
8981622,16
8140794,16
3867517,18
5771645,18
6410312,18
7091160,18
9386849,18
9312792,18
9407778,18
6544374,18
2106683,21
3286157,21
9472699,21
9442721,21
6820969,21
9276900,21
9148621,26
2239226,26
4971485,26
3920567,26
3558722,26
6330830,31
4357632,31
5828817,31
9084376,31
7494094,31
563657,31
8550262,31
2336375,64
410099,419
2557128,10652
2625090,2854
2336835,518
2487871,141
3911359,58
464773,1307
6479770,587
2345759,67
359417,221
2422331,55
2446752,108
5129784,312
419705,6597
430720,3942
2659573,322
2666270,2340
3786485,54
132127,4678
7602219,14
88112,1236
7576477,27
176846,422
8816810,94
3838486,1042
187954,21976
431435,331
3790512,137
3918419,264
67808,5941
231740,2601
5118663,423
63308,6076
7581064,37
8772888,987
168179,10068
187523,2257
2428152,254
2603850,309
5240077,147
113247,5249
5111128,76
5185646,1602
8925851,303
4077935,312
2277815,4230
6383445,180
3902128,913
7707208,283
3783002,659
8759508,53
2697571,3569
8729401,58
3861545,335
6466130,135
37650,674
379888,6177
6436191,2495
3802821,422
5057736,2394
3978088,91
2518200,3910
2610701,326
2403657,475
3906713,135
2556858,1711
4017847,267
4080226,2039
374601,2115
148844,9448
6343685,9729
2527680,847
6370128,583
8844510,455
7693832,608
89818,9834
386082,3591
8739916,85
342743,766
2499773,909
15361,792
2511620,7
4066515,69
2490549,673
8936551,157
2661801,1584
8774158,19
7596903,41
5104202,41
2584392,2418
7548514,57
338581,2417
7682622,537
8937599,96
8796032,22
6323610,174
276859,2153
7649582,107
2491761,129
7664491,14
8919719,36
188371,324
2407881,93
5202949,1128
4040998,660
2543495,81
321340,840
5127193,262
7549615,112
2393267,4918
76859,14926
6328945,164
118597,1440
173149,19855
2682025,101
3840551,213
8851581,90
7742987,393
7767724,28
7901975,45
828896,73
6585947,42
5464383,163
75594,3580
2323372,437
2605604,3336
717927,1682
871204,309
954442,3735
953482,52576
3893713,27
8835677,278
2541591,51
2581912,3068
7776038,54
5240947,69
8229213,43
971120,563
529488,98
6627331,191
1078678,5350
1374078,730
5890606,161
6611672,892
1100107,8731
1166926,3332
3108268,351
982921,3161
5407848,1412
1082181,2251
9296111,89
1205745,2387
1256644,3465
5643914,1359
9489145,34
5288983,158
4130633,54
884079,2179
1037094,1002
6764633,98
8161062,2
3120443,324
2864371,295
2896821,33
1235291,966
635799,350
4225388,22
4333359,2731
9323947,115
1321914,36
641710,60
5378132,617
2947861,378
785535,1098
4121361,500
1105419,1023
9262651,113
830230,1129
5417374,2264
1124215,90
4400812,735
1355249,7517
3142249,80
1639642,144
3446051,685
4281918,39
537738,1876
9050766,41
754176,1928
1307089,43
697630,50147
5400375,643
5403497,10
4206607,147
9188716,20
1216804,2606
6738021,559
7894970,151
676874,21241
758836,6768
9160762,96
1215106,25095
8097600,33
9304746,162
5281047,1213
770830,14982
967068,308
9240316,121
6507932,35
4126424,255
9058671,333
9111487,65
1152549,4200
1212320,114
6794745,66
8136561,38
1128648,654
3110026,1289
9319868,43
4604530,1596
1711789,899
7831371,61
4235012,308
8177355,316
8541953,160
3655314,238
8986802,25
5266708,175
687137,1012
9109913,10
1001248,351
5568675,34
833771,118
1045399,306
4317868,364
9338419,68
2741678,731
4100282,132
9277589,68
1309599,953
3151619,147
7838463,60
2794573,110
4206907,176
1162512,3625
1206411,599
1339987,39167
8949476,2071
968496,713
3024766,223
1350244,48
4138841,306
4230345,8532
1008563,1475
2944265,596
9262217,61
7908852,193
664509,298
1064481,752
4375983,114
1273281,1185
618638,87
3111978,549
9345534,32
8150454,217
5568935,28
2736145,114
9124627,28
6686094,37
6521116,12472
2885727,1098
1155801,8181
3184454,260
9068733,20
2813563,29
2870934,127
2856924,111
4229637,833
4231809,120
1053199,836
1153022,2981
1375613,53
9466169,414
3369042,3777
992312,54
2926358,258
2784510,57
906577,6403
4265610,346
1171331,172
1219755,5692
7809035,102
582854,1287
1056380,232
1163423,30130
706387,1933
2906392,71
3265752,337
3357935,3182
4584118,60
1815028,1069
2887414,33
6853762,321
692499,9282
816534,1110
9061224,317
6547820,112
5446476,101
5595389,1214
645167,14592
705725,872
9091276,179
5357729,448
9147427,175
1560774,3570
1594167,735
1618518,44
1852873,118
8569792,184
6738444,69
5502461,147
4538977,582
8671103,24
3739665,929
2179057,1650
1593986,630
1945756,39
3557485,1201
1989695,1557
975641,1077
979331,133
9204244,27
4278083,361
3053247,199
5516527,561
1246135,102
1465756,1170
3204951,1487
5320351,84
5468351,25
6684338,70
9330740,43
5618091,50
4607841,456
1754255,1037
1887560,315
7226603,112
7221740,36
5978130,73
6025730,63
7285874,24
2138832,2587
4909000,1431
8468884,603
3294396,4893
3368410,83
7261757,1070
6018747,2315
2872856,1098
1022260,4798
1194426,810
1197614,152
4357017,2882
8943429,175
2785628,269
1181127,564
7983963,33
1080420,661
4589976,101
2077479,2446
4907861,208
4967403,315
6163987,894
5992438,2808
3310996,60
1561937,3817
1663608,63
1701600,2315
5817865,273
7131919,117
1873946,175
3608247,822
6358607,646
9388562,154
6935629,15777
1625078,99
3601615,98
1483823,461
4517807,369
3323071,48
3524579,68
7195998,612
3668343,373
3668438,75
5615866,66
3192795,361
3223340,460
3246546,122
3494082,199
3508881,77
1924883,70
2087157,1304
5977215,14156
3389900,696
1602584,612
1788720,95
7221924,68
1830137,276
9405636,314
6916773,22
1546548,136
1658536,1911
3457177,1445
4675736,1890
1461517,385
4592155,148
4601149,2942
1721969,3699
1698612,938
3592707,636
8687923,95
5701173,121
7275462,112
1443098,882
1668384,184
8521990,109
7191927,389
1654375,550
3584300,61
1525079,140
7042195,375
4641528,91
8474537,35
3564491,486
4793246,23
2104697,12304
9444080,62
4613216,23
1863783,115
1841718,51
1444397,284
5737572,43
5855648,302
5672357,126
3471528,704
1862909,3015
1470607,11860
7014431,279
8473028,2370
5974603,88
1548052,492
8412784,1021
5663586,20
1653698,577
1716525,600
1887645,2339
5960868,52
5996587,1033
2236520,323
6184696,110
5005715,301
741720,144
6534541,401
1013279,624
8108741,94
8174600,14
953263,3281
1025407,2659
4262057,1479
4109794,564
1660680,34
1675976,5431
7089274,67
9383791,27
1663023,3082
1752496,1157
3476320,1647
4934640,1596
6202327,1394
3724306,807
2015461,173
7321700,403
2157801,528
3665178,4344
6045468,12
7420301,15
6106791,1180
2052681,79
7422393,92
6212058,32
4881847,35
6246059,17
4402282,758
9479647,171
1601188,72
6139149,88
2254364,130
2250290,15
5908392,69
3742039,37
1987266,593
1954132,1373
7346647,384
3534479,426
5867366,117
7377698,75
6148651,75
1976993,747
5004022,88
2031180,353
4463445,1184
7165797,55
4483797,344
9515643,73
5936681,70
7396613,145
6133999,349
5679045,174
4647661,54
5856964,929
1850923,2525
4832664,601
2230430,566
3729797,703
7484009,43
6101024,190
4989932,2550
3724476,876
5939058,1394
2127277,1678
6096415,187
4989264,30
5640649,3768
4665467,174
2020490,1601
7305720,68
9427976,113
1434847,414
7273346,66
6055593,69
8549266,57
8686415,39
4810943,193
1968972,11714
6081007,79
4774495,22
3718031,862
9482586,4
3513585,10
8238038,10
6727052,14
9445911,12
8504639,46
4940012,101
8705841,32
7519584,55
8986096,54
2810791,24
9007942,10
9369106,5
9484018,129
9488083,4
9423021,24
8316946,42
7009494,15
8288851,9
6046165,76
8831431,20
8736513,5
6896226,59
9247876,17
2862709,58
7806317,5
8447942,32
4597086,40
6256954,14
9502971,4
8499704,17
1554342,22
8434701,28
8838586,24
4059515,7
9512066,9
4335853,68
6808968,93
9361167,32
1010660,23
9376922,4
9514383,9
9494279,9
4765832,121
4659547,81
9508996,4
4944691,55
5539470,23
8164734,64
2386301,37
9487372,4
5418680,56
5576980,52
2861947,42
818475,20
2243110,58
5698899,2
8732202,15
6385815,63
6471155,4
9214179,22
6905611,65
9478156,4
9477805,10
9488291,33
8910373,104
1140840,22
7816824,14
9485611,14
5950567,34
5424762,22
8120885,20
7052422,20
3705505,28
9485416,40
3619186,4
9499299,25
6217673,5
2103793,17
1788282,34
7210995,17
8854463,128
3948912,38
7623309,5
2410106,46
6408920,25
8030352,32
9509171,23
9468826,29
1077679,144
9484042,24
5856682,104
9417335,20
6170340,68
9503005,4
7205641,70
2022273,58
9494470,9
7330984,29
7758818,29
8876351,4
9150314,34
8215250,9
4216035,270
7814874,33
758453,36
9433116,4
9420969,17
9074841,49
9443092,45
3561495,41
3339440,35
7169288,103
9471274,36
9489911,4
5937355,83
8661712,32
4907049,20
7518905,20
2512165,111
3990393,53
8058068,88
8228666,28
8655868,15
4275020,138
8513217,25
1379553,66
3375647,27
3290701,51
3348298,47
6211229,61
1961842,79
7350845,20
6393732,47
7610354,17
9180231,7
1529331,50
5548391,14
5775873,37
7080725,28
8666326,14
2308127,23
8858948,39
7716943,84
7772038,27
8048640,123
8188908,36
4348638,90
1279310,126
7218422,12
7170324,131
6680579,105
1596379,64
5834214,34
5882528,32
3964056,79
3049535,39
9183199,22
8523807,41
9494807,23
4747755,19
7137732,174
8541082,37
2295623,92
3990480,29
2617848,50
2487737,95
4269754,10
8167890,10
6621135,30
5028370,22
5922215,34
2518439,1
8898402,1
9152985,1
9513830,1
9393342,1
6464215,1
9512895,1
9505498,1
9143546,1
9495991,1
9474427,1
4218675,1
9504973,1
9506800,1
8627045,1
9514252,1
8296069,1
9501467,1
9518011,1
8673063,1
8759271,1
9449916,1
6767571,1
9417131,1
9506714,1
3701593,1
9500487,1
9505375,1
9494581,1
9490992,1
9513474,1
9442109,1
8950250,1
9503196,1
9498870,1
9428292,1
7348671,1
9498015,1
8084086,1
9162851,1
9510905,1
9509787,1
9103855,1
9519328,1
9483680,1
7981217,1
9477352,1
9483691,1
8461986,1
7674626,1
4084647,1
9483760,1
9498582,1
9492203,1
9383498,1
7435867,1
9460000,1
9500732,1
9477726,1
6524780,1
3600028,1
9506304,1
9496837,1
7339649,1
7488924,1
9268898,1
9517257,1
7307776,1
9471516,1
9516416,1
5604065,1
9444463,1
3715939,1
8760592,1
5808558,1
9465681,1
9471728,1
5338035,1
9495038,3
7087292,3
9511789,3
9495311,3
9513738,3
8459759,3
9499606,3
8776379,3
8860604,3
9503621,3
9493101,3
9510549,3
9513683,3
9509537,3
9464269,3
4472510,3
6182265,3
7541487,3
9501163,3
9518966,3
9286330,3
9511849,3
9510266,3
8491384,6
9506294,6
9518040,6
8726720,6
9512550,6
9242475,6
9506591,6
9506979,6
9516409,6
9043276,6
9197990,6
9517655,6
9381337,6
9452727,6
8506515,6
4988095,6
9443681,6
9510645,6
3843805,6
8217199,6
9040160,6
8535600,6
5545244,6
9027744,6
9473464,6
9487871,6
5138615,6
9057664,6
9079715,6
7634311,6
9506502,6
9502051,6
4657185,6
8387928,6
8262323,6
6297761,8
6760464,8
4468285,8
9445324,8
9502973,8
5604880,8
9488717,8
9441912,8
9481797,8
9518139,8
7648688,8
9504218,8
9509517,8
8375744,8
8824357,8
9354073,8
8208058,8
9514257,8
8279648,8
9509999,8
1511720,8
1812520,8
9514144,8
9490060,8
6515435,8
9488619,8
9428664,11
9233515,11
9502990,11
9503023,11
9480965,11
9297095,11
9241603,11
1701625,11
3391994,11
4733977,11
5925190,13
9493515,13
3356693,13
8798533,13
9476754,13
9056699,13
8217172,13
9354950,13
6829478,13
7429637,13
3740425,13
6529988,13
1935131,13
3032963,13
5016573,13
6034759,13
9334592,13
9297441,16
9481429,16
4936501,16
7419391,16
8832108,16
5435887,16
9382719,16
9421733,16
9413482,16
9353718,16
6172595,16
9488407,18
9497310,18
8026913,18
4963955,18
9490402,18
8811852,18
9435076,18
7471883,18
8994489,18
6874531,18
6617373,21
7970242,21
9283284,21
9479211,21
6407293,21
1627217,21
5114258,21
9447059,21
6332789,26
9489234,26
8928360,26
7776037,26
9487494,26
9497956,26
9279082,26
9469103,26
9289723,26
1383531,26
2705811,31
8087129,31
9480090,31
5148232,31
9499044,31
8760298,65
303792,1928
2481699,435
383603,2231
6479153,1044
8695378,61
329192,338
2477327,1815
2636449,338
5060959,480
2554330,6182
5204683,28
262914,1090
6399127,89
7709136,2
5236286,124
7576819,48
3966480,402
7561507,115
2310611,117
6415624,90
5225334,241
3814490,1537
11249,6849
223742,2692
8765522,74
318502,3457
3783888,395
78367,117
2303808,369
3904121,35
3998254,7
8830458,14
8867002,1423
4077294,9898
2680430,32
5091077,448
293585,1513
359476,7551
2416000,307
6446898,264
2514402,134
488397,6697
2556478,387
4030665,599
3879625,177
6391929,51
7645247,60
3973851,110
364938,1809
86731,4557
2575403,321
2683275,4850
249571,8354
6348874,340
4078505,115
81785,6327
485343,20116
6422914,142
4014186,378
6314676,1010
189336,2794
454012,1539
471164,21207
235532,1073
3997133,453
3776297,180
3803822,384
8778243,495
265572,793
2404788,458
5108111,105
8883385,126
8892945,41
396476,14088
7774707,196
3808018,1298
53467,4588
274837,3261
7589239,39
7627323,48
8779797,86
7688667,52
3952263,502
6492159,144
4029614,258
2350598,416
409306,1122
3864917,397
197304,2412
292973,1044
7655624,22
8888335,73
3789189,106
304423,1027
2452483,70
229174,377
5166521,146
2725751,408
370,8934
455449,4625
7756827,167
8913947,149
2270475,11880
8776746,70
3946482,405
448625,29856
2536614,381
2685402,329
135605,3215
342594,892
7734384,57
4051357,436
108719,1534
2330624,57
6383025,22
5121855,98
3993270,3269
419425,6236
451725,2590
23914,316
228732,2145
2525083,445
2561521,66
141042,3291
294884,19790
7680410,15
3924915,167
3829526,132
7654233,24
103739,24278
318663,189
2598770,2346
8819437,34
2714877,380
395414,440
2538037,1532
5217524,2361
766708,1950
9117826,65
5350456,172
5357758,624
1009073,1359
8044236,131
4348662,846
7609476,179
311865,5813
5181829,138
185851,571
449939,257
5797699,516
8552920,152
603541,468
9004424,156
7861113,61
7916141,94
6533037,389
883766,1263
954220,619
6676101,354
494560,2166
7955124,70
4313764,72
68499,12110
2328253,2077
6310830,307
5247564,909
2695499,426
7920473,5956
658157,276
4191466,987
4204198,76
9345801,46
631803,5377
8953619,7
936652,587
1319112,192
3145399,163
8190278,173
540776,7696
849843,5969
1158802,3821
1220627,3282
3088897,736
9368226,70
3656280,32
2091700,1686
6026385,105
4967460,168
5030133,141
494139,1130
4100417,59
9209546,37271
3001538,1163
1096082,91
1156707,4578
9033690,227
4125622,1421
9280070,38
1262477,4392
4338329,140
4421575,195
1518921,4746
9461267,63
7950643,93
7970829,447
930602,1094
9369450,29
8154689,62
5587552,2246
1020027,968
4272816,581
1155415,1758
9290780,22
5269892,116
9057168,32
6523163,4089
6532753,165
9188950,71
9275906,734
6780526,318
4126933,295
730194,3811
977910,594
5409748,1900
9359783,127
1054937,2696
5285068,807
4085910,43979
5385758,1026
8179533,30
7006941,12
1675788,2658
3480400,65
8963676,73
9027357,66
4126111,312
6616224,474
999986,620
1054637,206
6580486,71
2890181,330
9343600,10
6819781,36
2894798,4569
9141575,96
6653532,60
9073330,164
5348041,106
973122,1832
4272888,423
4385932,279
748188,729
8035209,156
1131651,121
4361244,313
4097322,562
2903697,816
9001495,185
758765,2521
1063345,717
1270965,739
3163902,41
3184740,1908
5591561,72
1603318,342
1732418,1643
614824,313
615776,5370
9007757,110
8020377,15
2978652,1367
3213034,18867
9459435,38
3449300,38
3499145,686
1900563,782
1219081,133
5572331,86
5537394,447
1256529,886
9024698,813
1067943,3504
9352418,49
949613,87
5532778,2256
9304462,48
6588539,207
2858654,14767
1013719,20100
4382683,1256
1369058,341
6503743,348
5346904,279
2873028,45
4367824,902
9175971,87
6703536,22
7825294,1169
2764866,531
7931679,61
9373479,28
591831,93
8063717,67
764906,400
5467686,137
6751312,279
4339640,407
1225880,993
1370580,202
9107796,117
6697273,415
1293964,1007
4478810,546
9474910,45
6537007,71
2900128,628
5465632,1157
8053817,1687
1045780,580
6804700,144
5313355,110
783314,1349
5373515,388
890407,1805
956424,510
6835358,10265
520050,195
5309516,87
9120924,136
5329427,72
1148552,69
1186033,341
1373201,85
5270307,1235
4238705,153
886206,314
1010874,547
8042198,28
4297730,29
9383765,12
4415642,947
4445422,550
5659781,904
5678255,20
6545042,141
5446797,147
1062933,3345
9244664,88
8060862,54
4399890,35
2948157,547
3051401,14
9303970,48
598511,15643
9487894,153
4519750,30
3628240,155
1223975,13177
1494101,71
7034613,187
3454621,54
1705266,4703
8684229,27
8301380,105
2020332,138
2059261,135
967787,714
6733426,434
1158652,324
3042950,365
1263473,1633
3122926,33
9413645,23
5688175,608
9516784,46
1533585,2123
3610102,506
9459321,113
9123228,151
9218280,43
6654942,566
1190011,83
3424990,1076
1690835,488
3525545,5299
9466132,67
8461493,111
3218438,586
3362654,130
1621641,1934
1782782,1252
3612816,49
9486748,10
8387657,382
4581200,1432
1776145,428
1881391,452
3625561,71
1971013,10830
5960448,85
2231059,1176
1592821,2927
4657495,210
8615158,106
9440369,40
1867328,181
2218635,16329
6142156,81
1202136,7896
1214611,5011
1232131,1967
6816445,305
4097555,2353
942236,175
1197768,458
7804208,183
5407679,99
1193140,508
3033437,657
4340269,2238
3208297,5237
5717546,98
1608276,1071
8403882,965
1766417,183
7127982,130
2196157,1780
7415423,51
3668541,209
8251553,115
7022936,113
1536344,904
1462221,130
3248227,75
1516648,291
4647310,332
6389115,23
8307640,45
1548988,58
8488093,12
3548679,481
5594536,86
2118609,1280
1452175,80
9495203,29
3625865,512
3583807,101
5830747,118
8321574,417
4590521,133
1774667,160940
1557062,999
8569366,107
5636775,7693
1712112,93
1718097,1129
2005741,143
6022937,392
1909531,3123
6942012,52
1897974,2143
1407656,11606
5742004,44
8548024,66
1827771,454
9465001,4
1561247,26095
4738347,138
5636645,652
9486126,15
1612060,378
4720025,608
3667124,30
2216472,433
9422034,103
1390780,163
9505915,10
5844648,24
1390192,1092
3245495,110
4522447,553
1626767,495
7138492,1434
4453252,14
5698801,411
5733078,94
8476385,17
7223434,1866
1541165,426
2064020,574
4929247,45
7468538,182
3705667,414
1956558,4036
2203031,237
3763112,145
805252,4287
9240845,173
4343291,68
517371,9331
8958451,35
7893198,39
683518,1403
534074,292
4093132,79
9166461,25
2938494,997
3041680,177
4646662,818
1923142,485
4439000,172
9509656,29
3303864,762
2162607,12
6097588,215
1969551,508
1983507,112
4868839,877
4948889,2801
8600195,115
4901528,191
4928920,159
3250435,393
1508147,409
3432678,432
5955248,382
7475632,79
4931643,666
5027412,627
7346986,84
3694288,878
3732095,65
5997573,107
4779178,423
2050986,509
5963504,938
7407345,473
9413339,4
3307887,815
4596212,184
7147326,236
7489459,78
4790217,1625
7421645,626
7472741,73
6143407,379
3663974,135
4845747,305
1439485,277
1871131,91
2242044,1707
6138345,255
3190948,38
9495794,182
4517091,97
3340237,37
3409503,2273
1849532,302
3551147,123
1891611,161
1946957,172
4803536,866
2115842,1932
2002039,60
7479934,137
3253853,1219
5661097,78
3331076,253
1578872,1103
1964489,612
4830165,5262
5993275,158
8270829,10
5851510,37
3723306,129
1976608,1166
2035811,1502
6143919,165
4768946,1122
4783710,616
7402287,83
6087307,498
1951907,3225
4859833,1043
4880927,391
4973023,321
9507377,15
9518889,10
9508881,9
9316699,14
6859385,12
9510526,4
9426289,4
9478371,10
9414292,4
9419960,7
9511423,15
8860816,20
3939577,14
9132270,25
9472474,10
9503921,23
9505958,4
9490675,4
9309345,4
8011587,15
9516080,10
7227918,20
9506039,5
9488564,4
6100384,41
9455159,9
6314966,23
3814469,52
8721926,20
5709287,17
7070685,24
9495700,34
9451386,37
4245096,46
7058848,48
8355623,22
9501732,4
6273209,14
9496748,9
4938706,35
7520582,9
8862197,24
5564947,28
9506789,4
9483522,32
3515699,5
9509846,12
9494520,15
2147165,12
2638587,10
5838873,118
9233632,20
5775990,53
9504296,5
1150480,60
3356615,27
1424815,66
3264038,37
9390791,12
5799871,121
5177296,55
8792133,12
9307400,61
5439448,9
9274933,19
9480900,17
9499389,46
7273965,156
1839287,41
7189989,50
9505791,14
9404759,22
9478245,23
8583049,23
2243035,20
9514774,19
4417987,19
5388495,30
7796147,30
9356713,20
5614907,2
4588059,33
5460217,60
5839648,119
3552500,118
6366580,42
9317361,42
8236024,58
9517739,41
7091725,28
4518122,15
7335753,7
2378503,10
8885956,66
7602262,53
4488375,30
6792464,45
9334552,23
9195010,12
1906475,23
3112059,22
6493768,39
3395761,98
1744245,65
7346223,74
6796253,45
7497833,34
6166417,27
4884247,111
5123400,45
7838639,12
9279619,4
796512,17
6573018,35
9469859,7
1807782,126
4497945,62
8383667,14
4651205,19
8478005,28
2835563,15
9502932,22
